id;parent_id;lang;name;uid;value;description
2094;10059;tr;ERGENE;2094;2094;ERGENE
1388;10059;tr;HAYRABOLU;1388;1388;HAYRABOLU
2095;10059;tr;KAPAKLI;2095;2095;KAPAKLI
1511;10059;tr;MALKARA;1511;1511;MALKARA
1825;10059;tr;MARMARAEREĞLİSİ;1825;1825;MARMARAEREĞLİSİ
1538;10059;tr;MURATLI;1538;1538;MURATLI
1596;10059;tr;SARAY;1596;1596;SARAY
2096;10059;tr;SÜLEYMANPAŞA;2096;2096;SÜLEYMANPAŞA
1652;10059;tr;ŞARKÖY;1652;1652;ŞARKÖY
1129;10060;tr;ALMUS;1129;1129;ALMUS
1151;10060;tr;ARTOVA;1151;1151;ARTOVA
1883;10060;tr;BAŞÇİFTLİK;1883;1883;BAŞÇİFTLİK
1308;10060;tr;ERBAA;1308;1308;ERBAA
1679;10060;tr;MERKEZ;1679;1679;MERKEZ
1545;10060;tr;NİKSAR;1545;1545;NİKSAR
1834;10060;tr;PAZAR;1834;1834;PAZAR
1584;10060;tr;REŞADİYE;1584;1584;REŞADİYE
1987;10060;tr;SULUSARAY;1987;1987;SULUSARAY
1690;10060;tr;TURHAL;1690;1690;TURHAL
1858;10060;tr;YEŞİLYURT;1858;1858;YEŞİLYURT
1740;10060;tr;ZİLE;1740;1740;ZİLE
1113;10061;tr;AKÇAABAT;1113;1113;AKÇAABAT
1141;10061;tr;ARAKLI;1141;1141;ARAKLI
1150;10061;tr;ARSİN;1150;1150;ARSİN
1775;10061;tr;BEŞİKDÜZÜ;1775;1775;BEŞİKDÜZÜ
1896;10061;tr;ÇARŞIBAŞI;1896;1896;ÇARŞIBAŞI
1244;10061;tr;ÇAYKARA;1244;1244;ÇAYKARA
1909;10061;tr;DERNEKPAZARI;1909;1909;DERNEKPAZARI
1917;10061;tr;DÜZKÖY;1917;1917;DÜZKÖY
1942;10061;tr;HAYRAT;1942;1942;HAYRAT
1966;10061;tr;KÖPRÜBAŞI;1966;1966;KÖPRÜBAŞI
1507;10061;tr;MAÇKA;1507;1507;MAÇKA
1548;10061;tr;OF;1548;1548;OF
2097;10061;tr;ORTAHİSAR;2097;2097;ORTAHİSAR
1647;10061;tr;SÜRMENE;1647;1647;SÜRMENE
1842;10061;tr;ŞALPAZARI;1842;1842;ŞALPAZARI
1681;10061;tr;TONYA;1681;1681;TONYA
1709;10061;tr;VAKFIKEBİR;1709;1709;VAKFIKEBİR
1732;10061;tr;YOMRA;1732;1732;YOMRA
1247;10062;tr;ÇEMİŞGEZEK;1247;1247;ÇEMİŞGEZEK
1397;10062;tr;HOZAT;1397;1397;HOZAT
1518;10062;tr;MAZGİRT;1518;1518;MAZGİRT
1688;10062;tr;MERKEZ;1688;1688;MERKEZ
1541;10062;tr;NAZIMİYE;1541;1541;NAZIMİYE
1562;10062;tr;OVACIK;1562;1562;OVACIK
1574;10062;tr;PERTEK;1574;1574;PERTEK
1581;10062;tr;PÜLÜMÜR;1581;1581;PÜLÜMÜR
1115;10063;tr;AKÇAKALE;1115;1115;AKÇAKALE
1194;10063;tr;BİRECİK;1194;1194;BİRECİK
1209;10063;tr;BOZOVA;1209;1209;BOZOVA
1220;10063;tr;CEYLANPINAR;1220;1220;CEYLANPINAR
2091;10063;tr;EYYÜBİYE;2091;2091;EYYÜBİYE
1378;10063;tr;HALFETİ;1378;1378;HALFETİ
2092;10063;tr;HALİLİYE;2092;2092;HALİLİYE
1800;10063;tr;HARRAN;1800;1800;HARRAN
1393;10063;tr;HİLVAN;1393;1393;HİLVAN
2093;10063;tr;KARAKÖPRÜ;2093;2093;KARAKÖPRÜ
1630;10063;tr;SİVEREK;1630;1630;SİVEREK
1643;10063;tr;SURUÇ;1643;1643;SURUÇ
1713;10063;tr;VİRANŞEHİR;1713;1713;VİRANŞEHİR
1170;10064;tr;BANAZ;1170;1170;BANAZ
1323;10064;tr;EŞME;1323;1323;EŞME
1436;10064;tr;KARAHALLI;1436;1436;KARAHALLI
1704;10064;tr;MERKEZ;1704;1704;MERKEZ
1629;10064;tr;SİVASLI;1629;1629;SİVASLI
1697;10064;tr;ULUBEY;1697;1697;ULUBEY
1770;10065;tr;BAHÇESARAY;1770;1770;BAHÇESARAY
1175;10065;tr;BAŞKALE;1175;1175;BAŞKALE
1786;10065;tr;ÇALDIRAN;1786;1786;ÇALDIRAN
1236;10065;tr;ÇATAK;1236;1236;ÇATAK
1918;10065;tr;EDREMİT;1918;1918;EDREMİT
1309;10065;tr;ERCİŞ;1309;1309;ERCİŞ
1350;10065;tr;GEVAŞ;1350;1350;GEVAŞ
1372;10065;tr;GÜRPINAR;1372;1372;GÜRPINAR
2098;10065;tr;İPEKYOLU;2098;2098;İPEKYOLU
1533;10065;tr;MURADİYE;1533;1533;MURADİYE
1565;10065;tr;ÖZALP;1565;1565;ÖZALP
1980;10065;tr;SARAY;1980;1980;SARAY
2099;10065;tr;TUŞBA;2099;2099;TUŞBA
1117;10066;tr;AKDAĞMADENİ;1117;1117;AKDAĞMADENİ
1877;10066;tr;AYDINCIK;1877;1877;AYDINCIK
1198;10066;tr;BOĞAZLIYAN;1198;1198;BOĞAZLIYAN
1895;10066;tr;ÇANDIR;1895;1895;ÇANDIR
1242;10066;tr;ÇAYIRALAN;1242;1242;ÇAYIRALAN
1245;10066;tr;ÇEKEREK;1245;1245;ÇEKEREK
1952;10066;tr;KADIŞEHRİ;1952;1952;KADIŞEHRİ
1733;10066;tr;MERKEZ;1733;1733;MERKEZ
1982;10066;tr;SARAYKENT;1982;1982;SARAYKENT
1602;10066;tr;SARIKAYA;1602;1602;SARIKAYA
1635;10066;tr;SORGUN;1635;1635;SORGUN
1655;10066;tr;ŞEFAATLİ;1655;1655;ŞEFAATLİ
1998;10066;tr;YENİFAKILI;1998;1998;YENİFAKILI
1726;10066;tr;YERKÖY;1726;1726;YERKÖY
1758;10067;tr;ALAPLI;1758;1758;ALAPLI
1240;10067;tr;ÇAYCUMA;1240;1240;ÇAYCUMA
1276;10067;tr;DEVREK;1276;1276;DEVREK
1313;10067;tr;EREĞLİ;1313;1313;EREĞLİ
1926;10067;tr;GÖKÇEBEY;1926;1926;GÖKÇEBEY
2100;10067;tr;KİLİMLİ;2100;2100;KİLİMLİ
2101;10067;tr;KOZLU;2101;2101;KOZLU
1741;10067;tr;MERKEZ;1741;1741;MERKEZ
1860;10068;tr;AĞAÇÖREN;1860;1860;AĞAÇÖREN
1921;10068;tr;ESKİL;1921;1921;ESKİL
1932;10068;tr;GÜLAĞAÇ;1932;1932;GÜLAĞAÇ
1861;10068;tr;GÜZELYURT;1861;1861;GÜZELYURT
1120;10068;tr;MERKEZ;1120;1120;MERKEZ
1557;10068;tr;ORTAKÖY;1557;1557;ORTAKÖY
1866;10068;tr;SARIYAHŞİ;1866;1866;SARIYAHŞİ
2106;10068;tr;SULTANHANI;2106;2106;SULTANHANI
1767;10069;tr;AYDINTEPE;1767;1767;AYDINTEPE
1788;10069;tr;DEMİRÖZÜ;1788;1788;DEMİRÖZÜ
1176;10069;tr;MERKEZ;1176;1176;MERKEZ
1768;10070;tr;AYRANCI;1768;1768;AYRANCI
1884;10070;tr;BAŞYAYLA;1884;1884;BAŞYAYLA
1316;10070;tr;ERMENEK;1316;1316;ERMENEK
1862;10070;tr;KAZIMKARABEKİR;1862;1862;KAZIMKARABEKİR
1439;10070;tr;MERKEZ;1439;1439;MERKEZ
1983;10070;tr;SARIVELİLER;1983;1983;SARIVELİLER
1880;10071;tr;BAHŞİLİ;1880;1880;BAHŞİLİ
1882;10071;tr;BALIŞEYH;1882;1882;BALIŞEYH
1901;10071;tr;ÇELEBİ;1901;1901;ÇELEBİ
1268;10071;tr;DELİCE;1268;1268;DELİCE
1954;10071;tr;KARAKEÇİLİ;1954;1954;KARAKEÇİLİ
1463;10071;tr;KESKİN;1463;1463;KESKİN
1469;10071;tr;MERKEZ;1469;1469;MERKEZ
1638;10071;tr;SULAKYURT;1638;1638;SULAKYURT
1992;10071;tr;YAHŞİHAN;1992;1992;YAHŞİHAN
1184;10072;tr;BEŞİRİ;1184;1184;BEŞİRİ
1345;10072;tr;GERCÜŞ;1345;1345;GERCÜŞ
1941;10072;tr;HASANKEYF;1941;1941;HASANKEYF
1487;10072;tr;KOZLUK;1487;1487;KOZLUK
1174;10072;tr;MERKEZ;1174;1174;MERKEZ
1607;10072;tr;SASON;1607;1607;SASON
1189;10073;tr;BEYTÜŞŞEBAP;1189;1189;BEYTÜŞŞEBAP
1223;10073;tr;CİZRE;1223;1223;CİZRE
1931;10073;tr;GÜÇLÜKONAK;1931;1931;GÜÇLÜKONAK
1403;10073;tr;İDİL;1403;1403;İDİL
1661;10073;tr;MERKEZ;1661;1661;MERKEZ
1623;10073;tr;SİLOPİ;1623;1623;SİLOPİ
1698;10073;tr;ULUDERE;1698;1698;ULUDERE
1761;10074;tr;AMASRA;1761;1761;AMASRA
1496;10074;tr;KURUCAŞİLE;1496;1496;KURUCAŞİLE
1172;10074;tr;MERKEZ;1172;1172;MERKEZ
1701;10074;tr;ULUS;1701;1701;ULUS
1252;10075;tr;ÇILDIR;1252;1252;ÇILDIR
2008;10075;tr;DAMAL;2008;2008;DAMAL
1356;10075;tr;GÖLE;1356;1356;GÖLE
1380;10075;tr;HANAK;1380;1380;HANAK
1144;10075;tr;MERKEZ;1144;1144;MERKEZ
1579;10075;tr;POSOF;1579;1579;POSOF
1142;10076;tr;ARALIK;1142;1142;ARALIK
2011;10076;tr;KARAKOYUNLU;2011;2011;KARAKOYUNLU
1398;10076;tr;MERKEZ;1398;1398;MERKEZ
1692;10076;tr;TUZLUCA;1692;1692;TUZLUCA
2019;10077;tr;ALTINOVA;2019;2019;ALTINOVA
2020;10077;tr;ARMUTLU;2020;2020;ARMUTLU
2021;10077;tr;ÇINARCIK;2021;2021;ÇINARCIK
2022;10077;tr;ÇİFTLİKKÖY;2022;2022;ÇİFTLİKKÖY
1716;10077;tr;MERKEZ;1716;1716;MERKEZ
2026;10077;tr;TERMAL;2026;2026;TERMAL
1296;10078;tr;EFLANİ;1296;1296;EFLANİ
1321;10078;tr;ESKİPAZAR;1321;1321;ESKİPAZAR
1433;10078;tr;MERKEZ;1433;1433;MERKEZ
1561;10078;tr;OVACIK;1561;1561;OVACIK
1587;10078;tr;SAFRANBOLU;1587;1587;SAFRANBOLU
1856;10078;tr;YENİCE;1856;1856;YENİCE
2023;10079;tr;ELBEYLİ;2023;2023;ELBEYLİ
1476;10079;tr;MERKEZ;1476;1476;MERKEZ
2024;10079;tr;MUSABEYLİ;2024;2024;MUSABEYLİ
2025;10079;tr;POLATELİ;2025;2025;POLATELİ
1165;10080;tr;BAHÇE;1165;1165;BAHÇE
1743;10080;tr;DÜZİÇİ;1743;1743;DÜZİÇİ
2027;10080;tr;HASANBEYLİ;2027;2027;HASANBEYLİ
1423;10080;tr;KADİRLİ;1423;1423;KADİRLİ
1560;10080;tr;MERKEZ;1560;1560;MERKEZ
2028;10080;tr;SUMBAS;2028;2028;SUMBAS
2029;10080;tr;TOPRAKKALE;2029;2029;TOPRAKKALE
1116;10081;tr;AKÇAKOCA;1116;1116;AKÇAKOCA
1784;10081;tr;CUMAYERİ;1784;1784;CUMAYERİ
1905;10081;tr;ÇİLİMLİ;1905;1905;ÇİLİMLİ
1794;10081;tr;GÖLYAKA;1794;1794;GÖLYAKA
2017;10081;tr;GÜMÜŞOVA;2017;2017;GÜMÜŞOVA
2031;10081;tr;KAYNAŞLI;2031;2031;KAYNAŞLI
1292;10081;tr;MERKEZ;1292;1292;MERKEZ
1730;10081;tr;YIĞILCA;1730;1730;YIĞILCA
